Source, SourceLong, SourceLat, Destination, DestLong, DestLat, Driving Distance (m), Driving Time (s)
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,ARBOUR HOSPITAL THE,-71.1123,42.3158,45528.5,2975.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,-70.6024,41.6884,147680,7252.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BOURNEWOOD HOSPITAL,-71.1493,42.2983,50055,2913.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTHEAST HOSPITAL CORPORATION - ADDISON GILBERT CAMPUS,-70.6806,42.6255,74153.4,4018.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VIBRA HOSPITAL OF WESTERN MASS CENTRAL CAMPUS,-71.8988,42.2019,75554.1,3751.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WORCESTER RECOVERY CENTER AND HOSPITAL,-71.7691,42.2797,61951.3,3099.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,-71.1426,42.35,40805.1,2610
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,-71.1069,42.3753,38375.1,2489.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WESTERN MASSACHUSETTS HOSPITAL,-72.7009,42.1104,159579,7667.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MCLEAN HOSPITAL CORPORATION,-71.1913,42.3937,32941,2098.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,PAPPAS REHABILITATION HOSPITAL FOR CHILDREN,-71.1253,42.176,62702.9,3417.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,QUINCY MEDICAL CENTER,-71.0138,42.2509,68365.8,3460.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,STURDY MEMORIAL HOSPITAL,-71.2748,41.942,90044.6,4815.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MORTON HOSPITAL AND MEDICAL CENTER,-71.0945,41.9062,101191,5193.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SAINT ANNE'S HOSPITAL,-71.1637,41.6926,123836,6078.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,FAIRVIEW HOSPITAL,-73.3719,42.1911,224540,10689
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,FALMOUTH HOSPITAL,-70.6223,41.5642,161905,7996.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NANTUCKET COTTAGE HOSPITAL,-70.1008,41.2752,214609,16650.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,-71.1051,42.3395,42219.3,2699.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BOSTON MEDICAL CENTER - MENINO CAMPUS,-71.0732,42.3347,56265.4,2813.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MASSACHUSETTS EYE AND EAR INFIRMARY,-71.0701,42.3629,52267.3,2589.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CHILDREN'S HOSPITAL BOSTON,-71.1064,42.3372,42745,2756.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTH ALLIANCE HOSPITAL - BURBANK CAMPUS,-71.806,42.5977,52069,2850.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,-71.7624,42.5411,44186.3,2361.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HALLMARK HEALTH SYSTEM - MELROSE-WAKEFIELD HOSPITAL CAMPUS,-71.0609,42.4605,43201.3,2260.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MARLBOROUGH HOSPITAL,-71.5546,42.3553,48871.5,2379.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,-71.4186,42.2852,53276.5,3076
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BAYSTATE MARY LANE HOSPITAL,-72.2428,42.2536,108937,5817.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HOLY FAMILY HOSPITAL AND MEDICAL CENTER,-71.1683,42.7277,21090.5,1454.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MCLEAN SOUTHEAST,-70.916,41.9017,104981,5325.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WHITTIER PAVILION,-71.0732,42.7785,35706.7,1872.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VIBRA HOSPITAL OF WESTERN MASSACHUSETTS,-72.5474,42.1205,144348,6837.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEBREW REHABILITATION CENTER,-71.1318,42.2968,51448.4,2975.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,LEMUEL SATTUCK HOSPITAL,-71.1017,42.2996,48717.3,3168.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEBREW REHABILITATION CENTER AT DEDHAM,-71.195,42.2665,50288.7,2857.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WESTWOOD/PEMBROKE HEALTH SYSTEM PEMBROKE,-70.7645,42.0976,96928.7,4847.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WALDEN BEHAVIORAL CARE LLC,-71.2493,42.3696,36308.3,2080.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NEW ENGLAND SINAI HOSPITAL,-71.0988,42.1446,66789,3684.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MARTHA'S VINEYARD HOSPITAL,-70.5798,41.4608,183753,11405
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SOUTHCOAST HOSPITALS GROUP - ST. LUKE'S HOSPITAL,-70.9384,41.6264,134081,6548.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BERKSHIRE MEDICAL CENTER - BERKSHIRE CAMPUS,-73.2492,42.46,224036,10649.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CAPE COD HOSPITAL,-70.2729,41.6534,166706,8282.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CARITAS CARNEY HOSPITAL,-71.0654,42.2775,64970.3,3276.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CLINTON HOSPITAL,-71.6929,42.4275,43889.4,2347.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEYWOOD HOSPITAL,-71.9871,42.5863,65896,3502.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS,-71.7923,42.2729,62841,3023.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SAINTS MEDICAL CENTER,-71.3008,42.6457,4326.2,411.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NEWTON-WELLESLEY HOSPITAL,-71.246,42.3312,39868.1,2296.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,-71.1041,42.3745,38569,2485.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,CAMBRIDGE HEALTH ALLIANCE - WHIDDEN MEMORIAL CAMPUS,-71.0394,42.4093,49587.8,2536.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MERCY MEDICAL CENTER - PROVIDENCE BEHAVIORAL HEALTH HOSPITAL CAMPUS,-72.634,42.1659,149798,6986.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BAYSTATE MEDICAL CENTER,-72.6032,42.1217,147401,6943.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VA MEDICAL CENTER - BROCKTON DIVISION,-71.0539,42.063,79464.5,4169.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VA CENTRAL WESTERN MASSACHUSETTS HEALTHCARE SYSTEM,-72.6824,42.3495,140660,8163.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BOSTON CHILDREN'S,-71.2496,42.3691,36647.4,2136.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,KINDRED HOSPITAL NORTHEAST - STOUGHTON,-71.0816,42.1007,71225.2,3883.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTHSOUTH NEW ENGLAND REH AT LOWELL,-71.3669,42.6452,7378.7,637.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTHSOUTH NEW ENGLAND REHABILIATION AT BEVERLY,-70.8872,42.561,55245.6,3115.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SOUTHCOAST BEHAVIORAL HEALTH,-70.9847,41.6727,131765,6608.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,ST. ELIZABETH'S MEDICAL CENTER,-71.1485,42.3487,40891.9,2635.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTHAMPTON VA MEDICAL CENTER,-72.6824,42.3496,140957,8239.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,LOWELL GENERAL HOSPITAL,-71.3421,42.6472,5151.4,489.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,TAUNTON STATE HOSPITAL,-71.1022,41.9127,97648.7,5236.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,TEWKSBURY HOSPITAL,-71.2182,42.6071,13331.2,1007.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTHSOUTH NEW ENGLAND REHABILITATION HOSPITAL,-71.1619,42.4634,27703.8,1735.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BETH ISRAEL DEACONESS HOSPITAL MILTON,-71.0772,42.2513,68051.3,3527.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,LAHEY MEDICAL CENTER - PEABODY,-70.9464,42.5372,47753.7,2701.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,KINDRED HOSPITAL BOSTON - NORTH SHORE,-70.9382,42.5289,47339.1,2706.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HARRINGTON MEMORIAL HOSPITAL,-72.0421,42.0786,97818.5,4938
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,COOLEY DICKINSON HOSPITAL,-72.6532,42.3302,137417,7943.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SOUTHCOAST HOSPITALS GROUP - TOBEY HOSPITAL CAMPUS,-70.7144,41.7561,127703,6385.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,-70.6451,41.9428,119459,5897.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NEW ENGLAND BAPTIST HOSPITAL,-71.1077,42.3297,44393.6,2814.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MERRIMACK VALLEY HOSPITAL,-71.0448,42.7653,38264.1,2023.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MASSACHUSETTS GENERAL HOSPITAL,-71.0693,42.3626,52404.6,2617.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WESTWOOD/PEMBROKE HEALTH SYSTEM WESTWOOD,-71.2241,42.2065,55282.7,3118.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,FAIRLAWN REHABILITATION HOSPITAL,-71.8354,42.2601,67234.6,3310.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTH SHORE MEDICAL CENTER  - UNION CAMPUS,-70.9799,42.5018,44119.9,2549.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BERKSHIRE MEDICAL CENTER - HILLCREST CAMPUS,-73.2807,42.4581,225969,10863.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,DANA-FARBER CANCER INSTITUTE,-71.1082,42.3376,42489.1,2716.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,FAULKNER HOSPITAL,-71.1283,42.3015,51708,3031.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MILFORD REGIONAL MEDICAL CENTER,-71.5282,42.1334,70302,3333.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SAINT VINCENT HOSPITAL,-71.7915,42.2498,66202.4,3186.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NASHOBA VALLEY MEDICAL CENTER,-71.5739,42.5775,29875.6,1755.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MOUNT AUBURN HOSPITAL,-71.1343,42.3741,36765.2,2319.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HOLYOKE MEDICAL CENTER,-72.6276,42.2003,148373,7003.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NOBLE HOSPITAL,-72.7596,42.1183,160191,7529.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SOUTH SHORE HOSPITAL,-70.9541,42.176,78219,3875.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,-71.146,41.7094,122682,6072.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTH ADAMS REGIONAL HOSPITAL,-73.1095,42.7071,185065,10757.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,ANNA JAQUES HOSPITAL,-70.8911,42.8144,55576.3,2853.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,LAWRENCE GENERAL HOSPITAL,-71.1501,42.71,23608.3,1316.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,TUFTS MEDICAL CENTER,-71.064,42.3499,54060,2634
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BOSTON MEDICAL CENTER - EAST NEWTON CAMPUS,-71.0706,42.337,55506.1,2740.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BRIGHAM AND WOMEN'S HOSPITAL,-71.1068,42.3359,42946.9,2722.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,ATHOL MEMORIAL HOSPITAL,-72.2089,42.5855,83628.2,4402.7
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,-71.7617,42.2778,61225.8,3016.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,EMERSON HOSPITAL,-71.3758,42.4517,29353,1832.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS,-71.3356,42.28,48870.9,2904.3
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WINCHESTER HOSPITAL,-71.1228,42.466,29350.6,1982.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,LAHEY CLINIC MEDICAL CENTER,-71.1989,42.4883,21914.7,1424.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BAYSTATE FRANKLIN MEDICAL CENTER,-72.5923,42.5957,122991,6600.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS,-72.5933,42.1151,146251,6866.6
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BAY STATE WING MEMORIAL HOSPITAL AND MEDICAL CENTERS,-72.3418,42.1696,124889,5971.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTHEAST HOSPITAL CORPORATION - BEVERLY CAMPUS,-70.8757,42.5641,55918.4,3138
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORTH SHORE MEDICAL CENTER  - SALEM CAMPUS,-70.9068,42.5111,51995.1,3112.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HALLMARK HEALTH SYSTEM - LAWRENCE MEMORIAL HOSPITAL CAMPUS,-71.1114,42.4259,34310.2,2212.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VA MEDICAL CENTER - WEST ROXBURY DIVISION,-71.1717,42.2746,50797.7,2821.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,BALDPATE HOSPITAL,-71.0111,42.7052,35900.1,2300.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,KINDRED HOSPITAL BOSTON,-71.1419,42.3466,41177.9,2613.1
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,-71.1103,42.327,44305,2834.9
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HIGH POINT TREATMENT CENTER,-70.9145,41.8944,105333,5347.4
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WHITTIER REHABILITATION HOSPITAL,-71.5678,42.2765,54999.6,2694.5
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,HEALTHSOUTH BRAINTREE REHABILITATION HOSPITAL,-71.0185,42.1981,73354.4,3819.2
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,GOOD SAMARITAN MEDICAL CENTER,-71.0619,42.0979,75381.9,4030.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,-70.9915,42.0879,81269.6,4415.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,NORCAP LODGE,-71.2411,42.0501,76005.8,4067.8
LINCOLN TECHNICAL INSTITUTE-LOWELL,-71.3183,42.621,WHITTIER REHABILITATION HOSPITAL BRADFORD,-71.1189,42.7616,31666.9,1755.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,-71.0707,42.3363,33726.2,1857.3
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,ARBOUR FULLER HOSPITAL,-71.3611,41.9241,48974.4,3269.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,ARBOUR HUMAN RESOURCE INSTITUTE,-71.1212,42.3508,27870,1601.1
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SHRINERS' HOSPITAL FOR CHILDREN,-71.0663,42.3631,33834.8,1850
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SPAULDING REHABILITATION HOSPITAL,-71.0491,42.3785,35914.5,2032.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,-71.1457,41.7075,94527.6,4737.7
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BAY RIDGE HOSPITAL BEVERLY,-70.9568,42.4716,49618.6,2824.4
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,HEALTHSOUTH REHABILITATION HOSPITAL OF WESTERN MASS,-72.4721,42.1558,100314,4747.7
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,-71.2369,42.2771,17415.1,1149.5
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,VIBRA HOSPITAL OF SOUTHWESTERN MASSACHUSETTS,-70.9458,41.7407,92669.3,4733.3
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,NORWOOD HOSPITAL,-71.2021,42.189,28567.2,1943.7
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SPAULDING REHABILITATION HOSPITAL CAPE COD,-70.4681,41.733,118365,6196.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,CAMBRIDGE HEALTH ALLIANCE - SOMERVILLE CAMPUS,-71.1094,42.39,32666.2,1917.1
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SHRINERS' HOSPITAL FOR CHILDREN,-72.5924,42.1213,110188,5156.8
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,ADCARE HOSPITAL OF WORCESTER INC,-71.7949,42.2764,32454.4,1961.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,EDITH NOURSE ROGERS MEMORIAL VETERANS HOSPITAL,-71.2744,42.5047,37356.3,2276.8
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,AMESBURY HEALTH CENTER,-70.9334,42.8484,97652,4829.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BETH ISRAEL DEACONESS MEDICAL CENTER - WEST CAMPUS,-71.1092,42.3379,31689.5,1805.4
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,ARBOUR HOSPITAL THE,-71.1123,42.3158,27910,1960.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,-70.6024,41.6884,119548,5958.4
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BOURNEWOOD HOSPITAL,-71.1493,42.2983,24716.3,1658.1
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,NORTHEAST HOSPITAL CORPORATION - ADDISON GILBERT CAMPUS,-70.6806,42.6255,87247.3,4598
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,VIBRA HOSPITAL OF WESTERN MASS CENTRAL CAMPUS,-71.8988,42.2019,47360.4,2612.9
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,WORCESTER RECOVERY CENTER AND HOSPITAL,-71.7691,42.2797,30524.7,1953.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,-71.1426,42.35,26095.7,1561.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SPAULDING HOSPITAL FOR CONTINUING MED CARE CAMBRIDGE,-71.1069,42.3753,30967.1,1767.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,WESTERN MASSACHUSETTS HOSPITAL,-72.7009,42.1104,124205,5997.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,MCLEAN HOSPITAL CORPORATION,-71.1913,42.3937,27317.4,1721.1
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,PAPPAS REHABILITATION HOSPITAL FOR CHILDREN,-71.1253,42.176,34570.9,2123.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,QUINCY MEDICAL CENTER,-71.0138,42.2509,44752.1,2637.5
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,STURDY MEMORIAL HOSPITAL,-71.2748,41.942,50012.7,3307.3
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,MORTON HOSPITAL AND MEDICAL CENTER,-71.0945,41.9062,63205.2,3750.9
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,SAINT ANNE'S HOSPITAL,-71.1637,41.6926,95703.6,4784
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,FAIRVIEW HOSPITAL,-73.3719,42.1911,189166,9019.3
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,FALMOUTH HOSPITAL,-70.6223,41.5642,133773,6702.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,NANTUCKET COTTAGE HOSPITAL,-70.1008,41.2752,185640,15623.8
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,-71.1051,42.3395,31190,1792.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BOSTON MEDICAL CENTER - MENINO CAMPUS,-71.0732,42.3347,33898.2,1860.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,MASSACHUSETTS EYE AND EAR INFIRMARY,-71.0701,42.3629,32905.3,1801.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,CHILDREN'S HOSPITAL BOSTON,-71.1064,42.3372,31715.7,1849.2
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,HEALTH ALLIANCE HOSPITAL - BURBANK CAMPUS,-71.806,42.5977,58460.8,3442.5
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,-71.7624,42.5411,50578.2,2953.5
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,HALLMARK HEALTH SYSTEM - MELROSE-WAKEFIELD HOSPITAL CAMPUS,-71.0609,42.4605,42154.5,2566.5
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,MARLBOROUGH HOSPITAL,-71.5546,42.3553,15925.7,1142.8
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,-71.4186,42.2852,2060.3,231.1
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,BAYSTATE MARY LANE HOSPITAL,-72.2428,42.2536,84439.8,4699.8
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,HOLY FAMILY HOSPITAL AND MEDICAL CENTER,-71.1683,42.7277,72770.5,3801.6
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,MCLEAN SOUTHEAST,-70.916,41.9017,76848.8,4031
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,-71.4232,42.2978,WHITTIER PAVILION,-71.0732,42.7785,82743.6,4258.8
