Source, SourceLong, SourceLat, Destination, DestLong, DestLat, Driving Distance (m), Driving Time (s)
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,MCLAREN FLINT,-83.7328,43.0138,94190.1,4086.8
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,-83.6423,42.8925,87923.9,4192.6
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HURLEY MEDICAL CENTER,-83.705,43.0212,97085.8,4234.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HOLLAND COMMUNITY HOSPITAL,-86.114,42.7749,259505,10878.7
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,-85.9877,42.8213,248880,10291
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,PONTIAC GENERAL HOSPITAL,-83.3095,42.6346,69354.2,3695.8
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,ST JOSEPH MERCY OAKLAND,-83.2768,42.615,73605,3798
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BEAUMONT HOSPITAL ROYAL OAK,-83.1926,42.515,68917.4,3384.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BEAUMONT HOSPITAL FARMINGTON HILLS,-83.3237,42.4463,50866.5,2465.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HENRY FORD WEST BLOOMFIELD HOSPITAL,-83.407,42.5387,55715.3,2735.6
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HURON VALLEY-SINAI HOSPITAL,-83.4991,42.5926,53008.3,3084.2
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,PROVIDENCE - PROVIDENCE PARK HOSPITAL,-83.2051,42.4578,62222.2,3007.4
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BORGESS MEDICAL CENTER,-85.5614,42.3069,172021,7253.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BRONSON METHODIST HOSPITAL,-85.5803,42.2853,170826,7186.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HENRY FORD ALLEGIANCE HEALTH,-84.3927,42.2507,71584,3159.3
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,OAKLAWN HOSPITAL,-84.9568,42.2737,117331,4965.2
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BRONSON SOUTH HAVEN HOSPITAL,-86.2629,42.3913,253001,10931.9
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,ALLEGAN GENERAL HOSPITAL,-85.8564,42.52,214752,9579.8
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,MCLAREN PORT HURON,-82.4296,42.9869,155344,6942.4
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,ST MARY'S OF MICHIGAN MEDICAL CENTER,-83.9387,43.424,147286,6223.6
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BEAUMONT HOSPITAL WAYNE,-83.3644,42.273,27924,1857.4
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HENRY FORD WYANDOTTE HOSPITAL,-83.1471,42.2102,51630.9,2901.4
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,BEAUMONT HOSPITAL TAYLOR,-83.2764,42.2352,41083.3,2186.8
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,KARMANOS CANCER CENTER,-83.0566,42.3507,60064.5,2974.7
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,MCLAREN LAPEER REGION,-83.3204,43.063,129992,5557.5
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,SAINT MARY'S HEALTH CARE,-85.6631,42.9587,221815,9160.6
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,-85.6657,42.9697,220507,9051.1
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,UP HEALTH SYSTEM PORTAGE,-88.587,47.1398,878784,40235.2
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,ST FRANCIS HOSPITAL,-87.096,45.7426,683977,28496.1
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,UP HEALTH SYSTEM - MARQUETTE,-87.4008,46.5543,717039,31499.9
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,MUNSON MEDICAL CENTER,-85.6416,44.761,398338,17460.9
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,MUNSON HEALTHCARE GRAYLING,-84.707,44.6681,314021,12757.7
ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,-83.667,42.2531,HEALTHSOURCE SAGINAW,-84.0503,43.4547,158995,6948.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MIDMICHIGAN MEDICAL CENTER-GLADWIN,-84.4939,43.9759,276946,11949.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MERCY HEALTH PARTNERS LAKESHORE CAMPUS,-86.3647,43.6066,365652,15020.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HELEN NEWBERRY JOY HOSPITAL,-85.5157,46.3532,602684,24990.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MUNISING MEMORIAL HOSPITAL,-86.6252,46.4253,682286,29151
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,-83.941,42.6156,91092.3,4086.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HILLSDALE COMMUNITY HEALTH CENTER,-84.633,41.9117,136968,7220.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,DMC SURGERY HOSPITAL,-83.1201,42.5179,41942.5,2152.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,LAKELAND COMMUNITY HOSPITAL WATERVLIET,-86.2499,42.1849,262384,10805.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN CENTRAL MICHIGAN,-84.7614,43.5991,252784,10454.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH LUDINGTON HOSPITAL,-86.4304,43.9581,406842,16754
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BRONSON LAKEVIEW HOSPITAL,-85.8971,42.2213,230785,9515.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,DECKERVILLE COMMUNITY HOSPITAL,-82.7342,43.5281,178345,9902.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HENRY FORD HOSPITAL,-83.0847,42.3677,23024.6,1385.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,VA MEDICAL CENTER - BATTLE CREEK,-85.2913,42.3434,179059,7874.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SHERIDAN COMMUNITY HOSPITAL,-85.0742,43.2159,238769,10795.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,-83.9692,43.9819,247488,10296.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,-84.7295,45.8906,495686,19947.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PROMEDICA BIXBY HOSPITAL,-84.0491,41.9137,90820.4,4772.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,TAWAS ST JOSEPH HOSPITAL,-83.5097,44.2752,305242,13427.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW HEALTH SYSTEM-ST LAWRENCE CAMPUS,-84.57,42.7415,150223,6402.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN GREATER LANSING,-84.555,42.7038,147487,6298.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,NORTH OTTAWA COMMUNITY HOSPITAL,-86.2288,43.0508,308676,12959.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,STRAITH HOSPITAL FOR SPECIAL SURGERY,-83.2614,42.4646,25798.5,1765.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ASCENSION CRITTENTON HOSPITAL MEDICAL CENTER,-83.1495,42.6798,61555.8,3299.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,OAKLAND REGIONAL HOSPITAL,-83.2032,42.4575,28037.8,1789.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,LAKELAND HOSPITAL ST JOSEPH,-86.4788,42.0883,282917,11731.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,LAKELAND HOSPITAL NILES,-86.2605,41.8279,315538,13008.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,-84.9897,41.9376,191517,8048.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BRONSON BATTLE CREEK HOSPITAL,-85.1779,42.3311,169047,7217.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BORGESS-LEE MEMORIAL HOSPITAL,-86.1156,41.9831,270150,11734.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MEMORIAL HEALTHCARE,-84.1817,43.0061,155160,7408.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HILLS & DALES GENERAL HOSPITAL,-83.1826,43.6042,181102,9487.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOSEPH MERCY HOSPITAL,-83.6543,42.2652,39029.9,1972.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOSEPH MERCY CHELSEA,-84.0158,42.3103,69344,3144.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BEAUMONT HOSPITAL DEARBORN,-83.2146,42.2903,8406.3,694.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SINAI-GRACE HOSPITAL,-83.182,42.4191,25120.5,1657.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BEAUMONT HOSPITAL GROSSE POINTE,-82.9144,42.3844,38423.4,2277.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HARPER UNIVERSITY HOSPITAL,-83.0564,42.3518,23276.1,1401.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,METRO HEALTH HOSPITAL,-85.7177,42.8578,258606,10701.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN - NORTHERN MICHIGAN,-84.9701,45.3728,447041,18748.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ASPIRUS IRON RIVER HOSPITAL & CLINICS,-88.6193,46.0999,859309,37447.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BELL MEMORIAL HOSPITAL,-87.6848,46.5049,773242,34188.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PROVIDENCE - PARK HOSPITAL,-83.5192,42.4887,52830.4,2457.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BORGESS PIPP HOSPITAL,-85.6539,42.447,225794,9465.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,KINDRED HOSPITAL DETROIT,-83.0198,42.4422,35622.2,2100.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH - FULLER CAMPUS,-85.638,42.9763,253101,10413.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PROMEDICA HERRICK HOSPITAL,-83.9378,42.0026,75466.7,4213.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HAYES GREEN BEACH MEMORIAL HOSPITAL,-84.832,42.5653,172356,7268.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCKENZIE MEMORIAL HOSPITAL,-82.8321,43.4235,159292,8745.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MARLETTE REGIONAL HOSPITAL,-83.081,43.3327,143714,7278.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,KALKASKA MEMORIAL HEALTH CENTER,-85.1843,44.7313,389005,16508.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SCHOOLCRAFT MEMORIAL HOSPITAL,-86.2762,45.9467,634726,26140.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW IONIA HOSPITAL,-85.068,42.9359,207676,8832.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PROMEDICA MONROE REGIONAL HOSPITAL,-83.3881,41.9246,43513.9,2318.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH UNITED MEMORIAL - UNITED CAMPUS,-85.2693,43.1747,249226,11340.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,-83.0049,42.5058,47890.4,2430.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HENRY FORD MACOMB HOSPITAL-MT CLEMENS CAMPUS,-82.8809,42.6069,60925.3,3163.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN ORTHOPEDIC HOSPITAL,-84.535,42.7033,145088,6333.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,EATON RAPIDS MEDICAL CENTER,-84.6587,42.4953,138055,6232
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MIDMICHIGAN MEDICAL CENTER-GRATIOT,-84.6633,43.3907,228597,9473.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MERCY HEALTH MUSKEGON SHERMAN BLVD,-86.2086,43.2058,313281,12877.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,CARO COMMUNITY HOSPITAL,-83.4082,43.4932,166656,9305.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,LAKE HURON MEDICAL CENTER,-82.4334,42.9559,112238,5172
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST MARY MERCY HOSPITAL,-83.4082,42.3938,28221,1770
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOHN HOSPITAL AND MEDICAL CENTER,-82.9143,42.42,36754.7,2018.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BEAUMONT HOSPITAL TRENTON,-83.2135,42.117,20325.6,1455.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,GARDEN CITY HOSPITAL,-83.315,42.3321,13060.9,995.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MUNSON HEALTHCARE CADILLAC,-85.3893,44.2454,351816,15157.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH - BLODGETT CAMPUS,-85.6233,42.9537,251024,10494.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ASPIRUS IRONWOOD HOSPITAL,-90.1067,46.4807,988451,44664.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,-85.2749,45.3148,459312,20021.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SCHOOLCRAFT MEMORIAL HOSPITAL,-86.2395,45.9583,630213,25922.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MIDMICHIGAN MEDICAL CENTER - ALPENA,-83.4494,45.0777,410699,19258.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HENRY FORD MEDICAL CENTER COTTAGE,-82.9024,42.3969,38893.2,2333.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HENRY FORD ALLEGIANCE CARELINK,-84.3856,42.2519,102698,4397.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,VIBRA OF SOUTHEASTERN MICHIGAN,-83.1639,42.2563,10048.3,823
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BRIGHTON HOSPITAL,-83.6958,42.5197,68001.4,3067
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,REHABILITATION INSTITUTE OF MICHIGAN,-83.0556,42.3497,23521.8,1402.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ROGERS CITY REHABILITATION HOSPITAL,-83.8353,45.4221,442006,20720.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,-83.0816,42.4517,34159.3,1874
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,WEST BRANCH REGIONAL MEDICAL CENTER,-84.2443,44.2638,284954,11868.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,STURGIS HOSPITAL,-85.4076,41.7946,232551,10386.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH PENNOCK HOSPITAL,-85.3028,42.6448,209331,9529.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN BAY REGION,-83.8684,43.5882,199182,8616
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,FOREST HEALTH MEDICAL CENTER,-83.6006,42.2376,32824.1,1638.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MARY FREE BED HOSPITAL & REHABILITATION CENTER,-85.6627,42.957,256582,10611.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ASPIRUS KEWEENAW HOSPITAL,-88.4435,47.2388,928558,42451.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,DICKINSON COUNTY MEMORIAL HOSPITAL,-88.0445,45.8099,797447,34163.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ASPIRUS ONTONAGON HOSPITAL INC,-89.3017,46.8656,931208,42320.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,OTSEGO MEMORIAL HOSPITAL,-84.6749,45.0353,391947,15811.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST MARY'S OF MICHIGAN-TOWNE CTR,-83.9649,43.474,189658,8017.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL,-83.2753,42.2352,4651,488
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MCLAREN BAY SPECIAL CARE HOSPITAL,-83.9245,43.6005,201979,8474.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,-83.0545,42.3534,23568.6,1433.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,-82.9153,42.4202,36545.7,1982.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,VIBRA HOSPITAL OF SOUTHEASTERN MICHIGAN-DMC CAMPUS,-83.0561,42.3495,23466.4,1390.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,VIBRA HOSPITAL OF SOUTHEASTERN MI - TAYLOR CAMPUS,-83.2771,42.2348,4486.2,484.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,-83.7287,42.2832,46297.6,2325.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PIONEER SPECIALTY HOSPITAL,-83.291,42.6384,44334.8,2974.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - WYANDOTTE LLC,-83.1479,42.2101,14409.9,1207.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - MACOMB COUNTY,-82.8819,42.6064,60873.3,3156.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - GRAND RAPIDS,-85.6626,42.9581,256420,10629.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - NORTHWEST DETROIT,-83.1832,42.4192,25077.7,1651.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - FLINT,-83.7329,43.0144,128501,5583.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - PONTIAC,-83.2768,42.614,42389.1,2833.8
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - MUSKEGON,-86.2423,43.2234,316986,13197.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - BATTLE CREEK,-85.1793,42.3306,168820,7173.3
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - SAGINAW,-83.9559,43.4287,183052,7760.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - ANN ARBOR,-83.6554,42.2639,39038,1956.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - GROSSE POINTE,-82.9148,42.384,38315.7,2257.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SELECT SPECIALTY HOSPITAL - SPECTRUM HEALTH,-85.6226,42.9535,250989,10485.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW SPECIALTY HOSPITAL,-84.536,42.7342,146982,6245.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MUNSON HEALTHCARE MANISTEE HOSPITAL,-86.2742,44.2711,452303,19235.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HURON MEDICAL CENTER,-83.0321,43.8032,198885,10320.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BEAUMONT HOSPITAL TROY,-83.0936,42.619,54766.4,2937
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MERCY HEALTH MUSKEGON,-86.2417,43.2226,317044,13211.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,COVENANT MEDICAL CENTER,-83.9565,43.4285,183364,7785.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW SPECIALTY HOSPITAL,-84.5704,42.7416,150676,6414.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SOUTHWEST REGIONAL REHABILITATION CENTER,-85.1752,42.34,170201,7320.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,OSCAR G. JOHNSON VA MEDICAL CENTER,-88.0615,45.8103,798931,34291.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH  KELSEY HOSPITAL,-85.2779,43.4412,277217,12137.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SCHEURER HOSPITAL,-83.2782,43.8342,214451,11740.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HARBOR BEACH COMMUNITY HOSPITAL,-82.6521,43.8427,215160,11161.4
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH - REED CITY CAMPUS,-85.5213,43.8785,343699,14696.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW CLINTON HOSPITAL,-84.5551,42.9931,178830,7562.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,PAUL OLIVER MEMORIAL HOSPITAL,-86.243,44.6368,434758,20225.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPARROW CARSON HOSPITAL,-84.8424,43.1756,219554,9520.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,IONIA COUNTY MEMORIAL HOSPITAL,-85.0505,42.9852,214052,9208.7
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOHN MACOMB-OAKLAND HOSPITAL-OAKLAND CENTER,-83.0868,42.4939,39893,2082.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH GERBER MEMORIAL,-85.9504,43.4648,328179,14680.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,-85.4749,43.6939,342530,14146.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,MIDMICHIGAN MEDICAL CENTER-CLARE,-84.769,43.821,273874,11141.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,THREE RIVERS HEALTH,-85.6479,41.9354,242934,10082.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOHN RIVER DISTRICT HOSPITAL,-82.4792,42.7854,105305,5468.9
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,COVENANT MEDICAL CENTER COOPER,-83.953,43.4298,183381,7779.2
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,COVENANT MEDICAL CENTER MICHIGAN,-83.9603,43.4208,183081,7741.6
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,HUTZEL WOMEN'S HOSPITAL,-83.0559,42.3511,23680.8,1434.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,-84.3506,46.4981,574154,23079.1
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,BARAGA COUNTY MEMORIAL HOSPITAL,-88.425,46.7318,854973,38346
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,ST JOSEPH MERCY HOSPITAL-SALINE,-83.7909,42.1672,48199.1,2476.5
TAYLORTOWN SCHOOL OF BEAUTY INC,-83.2586,42.2543,LAKELAND SPECIALTY HOSPITAL AT BERRIEN CENTER,-86.3011,41.9555,288443,12537.9
